cveid,cwe
122133,CWE-352
122134,NVD-CWE-noinfo
122135,NVD-CWE-noinfo
122136,CWE-400
122137,CWE-401
122138,CWE-732
122139,NVD-CWE-noinfo
122140,NVD-CWE-noinfo
122141,NVD-CWE-noinfo
122142,NVD-CWE-noinfo
122143,CWE-79
122144,NVD-CWE-noinfo
122145,CWE-400
122146,NVD-CWE-noinfo
122147,CWE-79
122148,CWE-20
122149,NVD-CWE-noinfo
122150,CWE-601
122151,CWE-79
122152,CWE-401
122153,CWE-476
122154,NVD-CWE-Other
122155,CWE-1236
122156,CWE-922
122157,CWE-770
122157,CWE-787
122158,CWE-347
122159,NVD-CWE-Other
122160,CWE-79
122161,CWE-89
122162,CWE-89
122163,CWE-74
122164,CWE-787
122165,CWE-79
122166,CWE-79
122167,CWE-79
122168,CWE-79
122169,CWE-89
122170,CWE-22
122171,CWE-200
122172,NVD-CWE-noinfo
122173,CWE-918
122174,CWE-669
122174,CWE-862
122175,CWE-352
122176,CWE-79
122177,CWE-79
122178,CWE-835
122179,NVD-CWE-noinfo
122180,CWE-129
122181,CWE-79
122182,CWE-352
122183,CWE-79
122184,CWE-787
122185,CWE-79
122186,CWE-770
122187,CWE-476
122188,CWE-22
122189,CWE-22
122190,NVD-CWE-noinfo
122191,CWE-120
122192,CWE-120
122193,CWE-89
122194,CWE-89
122195,CWE-89
122196,CWE-89
122197,CWE-601
122198,CWE-121
122198,CWE-787
122199,CWE-295
122199,CWE-295
122200,CWE-269
122200,CWE-269
122201,CWE-125
122202,CWE-502
122203,CWE-78
122204,CWE-79
122205,CWE-79
122206,CWE-79
122207,CWE-639
122208,CWE-22
122209,CWE-190
122209,CWE-787
122210,CWE-863
122211,CWE-863
122212,CWE-287
122213,CWE-276
122214,CWE-918
122215,CWE-352
122216,NVD-CWE-noinfo
122217,CWE-79
122218,CWE-862
122219,NVD-CWE-noinfo
122220,CWE-862
122221,CWE-129
122222,CWE-129
122223,CWE-129
122224,CWE-129
122225,CWE-434
122226,CWE-400
122227,CWE-362
122228,CWE-20
122229,CWE-732
122230,CWE-347
122231,NVD-CWE-noinfo
122232,CWE-200
122233,CWE-22
122234,CWE-89
122235,NVD-CWE-noinfo
122236,CWE-352
122237,CWE-20
122238,CWE-79
122239,CWE-59
122240,CWE-59
122241,CWE-312
122242,CWE-425
122243,CWE-79
122244,CWE-434
122245,CWE-79
122245,CWE-79
122246,NVD-CWE-noinfo
122247,CWE-252
122247,CWE-252
122248,CWE-79
122249,CWE-755
122250,CWE-770
122251,CWE-770
122252,CWE-755
122253,NVD-CWE-noinfo
122254,NVD-CWE-noinfo
122255,CWE-79
122256,CWE-79
122257,NVD-CWE-noinfo
122258,NVD-CWE-noinfo
122259,NVD-CWE-noinfo
122260,NVD-CWE-noinfo
122261,NVD-CWE-Other
122262,NVD-CWE-Other
122263,CWE-352
122264,CWE-79
122265,CWE-306
122266,CWE-1021
122267,CWE-74
122267,CWE-668
122268,CWE-59
122269,CWE-428
122270,CWE-428
122271,CWE-288
122271,CWE-287
122272,CWE-89
122273,CWE-89
122274,CWE-89
122275,CWE-918
122276,NVD-CWE-noinfo
122277,CWE-79
122278,CWE-79
122279,CWE-79
122280,CWE-79
122281,CWE-79
122282,CWE-79
122283,CWE-79
122284,CWE-22
122285,CWE-611
122285,CWE-611
122286,CWE-89
122287,CWE-79
122288,CWE-611
122289,CWE-918
122290,CWE-611
122291,NVD-CWE-noinfo
122292,CWE-89
122293,CWE-79
122294,CWE-79
122295,CWE-639
122296,CWE-203
122297,NVD-CWE-noinfo
122298,NVD-CWE-noinfo
122299,NVD-CWE-noinfo
122300,CWE-312
122301,NVD-CWE-noinfo
122302,NVD-CWE-Other
122303,CWE-252
122304,CWE-295
122305,CWE-787
122306,NVD-CWE-noinfo
122307,CWE-89
122308,CWE-79
122309,CWE-22
122310,CWE-20
122311,CWE-125
122312,CWE-125
122313,CWE-667
122314,CWE-116
122314,CWE-116
122315,CWE-78
122316,CWE-20
122317,CWE-20
122318,CWE-20
122319,CWE-20
122320,CWE-20
122321,CWE-352
122322,CWE-502
122323,CWE-89
122324,CWE-311
122325,CWE-122
122325,CWE-787
122326,CWE-121
122326,CWE-787
122327,CWE-601
122328,CWE-601
122329,CWE-287
122330,NVD-CWE-noinfo
122331,CWE-79
122331,CWE-79
122332,CWE-79
122332,CWE-79
122333,CWE-89
122333,CWE-89
122334,CWE-89
122334,CWE-89
122335,CWE-78
122335,CWE-78
122336,CWE-416
122337,CWE-416
122338,CWE-416
122339,CWE-416
122340,CWE-416
122341,NVD-CWE-noinfo
122342,NVD-CWE-noinfo
122343,CWE-362
122344,CWE-416
122345,CWE-476
122346,NVD-CWE-noinfo
122347,NVD-CWE-noinfo
122348,NVD-CWE-noinfo
122349,CWE-362
122350,CWE-362
122351,CWE-362
122352,CWE-362
122353,NVD-CWE-noinfo
122354,CWE-400
122355,CWE-416
122356,NVD-CWE-noinfo
122357,NVD-CWE-noinfo
122358,NVD-CWE-noinfo
122359,NVD-CWE-noinfo
122360,NVD-CWE-noinfo
122361,CWE-416
122362,CWE-787
122363,NVD-CWE-noinfo
122364,CWE-330
122364,CWE-681
122365,NVD-CWE-noinfo
122366,CWE-362
122367,CWE-416
122368,CWE-787
122369,NVD-CWE-noinfo
122370,NVD-CWE-Other
122371,NVD-CWE-noinfo
122372,CWE-190
122373,CWE-327
122374,NVD-CWE-noinfo
122375,CWE-415
122376,CWE-843
122377,CWE-400
122378,CWE-787
122379,CWE-125
122379,CWE-787
122380,CWE-476
122381,CWE-125
122382,CWE-415
122382,CWE-416
122383,CWE-444
122384,NVD-CWE-noinfo
122385,NVD-CWE-noinfo
122386,NVD-CWE-noinfo
122387,NVD-CWE-noinfo
122388,NVD-CWE-noinfo
122389,CWE-134
122390,CWE-416
122391,CWE-362
122392,NVD-CWE-noinfo
122393,CWE-416
122394,CWE-362
122394,CWE-416
122395,NVD-CWE-Other
122396,CWE-416
122396,CWE-772
122397,CWE-119
122398,CWE-119
122398,CWE-908
122399,NVD-CWE-noinfo
122400,NVD-CWE-noinfo
122401,CWE-787
122402,CWE-362
122403,CWE-22
122404,CWE-444
122405,CWE-415
122406,CWE-362
122407,CWE-120
122408,CWE-908
122409,CWE-367
122410,CWE-125
122411,CWE-415
122412,CWE-125
122413,CWE-193
122413,CWE-401
122413,CWE-908
122414,CWE-706
122415,CWE-787
122416,CWE-770
122417,CWE-362
122418,CWE-79
122419,CWE-79
122420,CWE-79
122421,CWE-79
122422,CWE-502
122423,CWE-754
122424,NVD-CWE-noinfo
122425,CWE-613
122426,NVD-CWE-Other
122427,CWE-863
122428,CWE-863
122429,NVD-CWE-Other
122430,CWE-863
122431,CWE-863
122432,CWE-326
122433,CWE-20
122434,CWE-425
122435,CWE-502
122436,CWE-79
122437,CWE-200
122438,NVD-CWE-noinfo
122439,CWE-79
122440,CWE-79
122441,CWE-502
122442,CWE-502
122443,CWE-79
122443,CWE-352
122444,CWE-434
122445,CWE-79
122446,CWE-79
122447,CWE-863
122448,CWE-434
122449,CWE-352
122450,CWE-306
122451,CWE-79
122452,CWE-79
122453,CWE-129
122454,CWE-129
122455,NVD-CWE-noinfo
122456,CWE-682
122457,NVD-CWE-noinfo
122458,NVD-CWE-Other
122459,NVD-CWE-noinfo
122460,CWE-787
122461,CWE-787
122462,CWE-787
122463,CWE-732
122464,CWE-352
122465,CWE-502
122466,CWE-79
122467,CWE-79
122468,CWE-94
122469,CWE-1321
122470,CWE-79
122471,CWE-79
122472,NVD-CWE-noinfo
122473,CWE-200
122473,CWE-522
122474,CWE-79
122475,CWE-352
122476,CWE-639
122477,NVD-CWE-noinfo
122478,CWE-434
122479,CWE-352
122480,CWE-22
122481,CWE-20
122482,CWE-908
122483,CWE-476
122484,CWE-476
122485,CWE-476
122486,CWE-89
122487,NVD-CWE-Other
122488,CWE-20
122489,CWE-732
122490,CWE-125
122491,CWE-507
122492,CWE-269
122493,CWE-269
122494,NVD-CWE-noinfo
122495,CWE-74
122495,CWE-79
122496,CWE-78
122497,CWE-79
122498,CWE-79
122498,CWE-79
122499,CWE-79
122499,CWE-79
122500,CWE-601
122500,CWE-601
122501,CWE-120
122502,CWE-89
122503,CWE-22
122504,CWE-23
122504,CWE-22
122505,CWE-552
122505,CWE-552
122506,CWE-502
122507,CWE-89
122508,CWE-79
122509,CWE-502
122510,CWE-209
122511,NVD-CWE-Other
122512,CWE-319
122513,CWE-276
122513,CWE-276
122514,CWE-276
122514,CWE-276
122515,CWE-276
122515,CWE-276
122516,CWE-89
122517,CWE-122
122517,CWE-787
122518,CWE-125
122518,CWE-125
122519,CWE-125
122519,CWE-125
122520,CWE-20
122521,CWE-125
122521,CWE-125
122522,CWE-258
122522,NVD-CWE-noinfo
122523,CWE-22
122524,NVD-CWE-noinfo
122525,CWE-79
122526,CWE-89
122527,NVD-CWE-noinfo
122528,CWE-129
122529,CWE-425
122530,CWE-269
122530,NVD-CWE-noinfo
122531,CWE-532
122531,CWE-532
122532,CWE-276
122532,CWE-312
122533,CWE-400
122533,CWE-400
122534,CWE-79
122534,CWE-79
122535,CWE-22
122536,CWE-22
122537,CWE-352
122537,CWE-352
122538,CWE-79
122539,NVD-CWE-noinfo
122540,NVD-CWE-noinfo
122541,NVD-CWE-noinfo
122542,NVD-CWE-noinfo
122543,NVD-CWE-noinfo
122544,NVD-CWE-noinfo
122545,NVD-CWE-noinfo
122546,CWE-434
122547,NVD-CWE-noinfo
122548,NVD-CWE-noinfo
122549,CWE-400
122549,CWE-835
122550,CWE-120
122551,CWE-200
122552,CWE-502
122553,CWE-502
122554,CWE-502
122555,CWE-502
122556,NVD-CWE-noinfo
122557,CWE-502
122559,CWE-287
122560,CWE-194
122560,CWE-681
122561,CWE-196
122561,CWE-681
122561,CWE-787
122563,CWE-306
122563,CWE-306
122565,CWE-79
122567,CWE-79
122569,CWE-416
122571,CWE-125
122573,CWE-416
122575,CWE-843
122577,CWE-79
122577,CWE-79
122578,CWE-416
122581,CWE-787
122583,CWE-843
122585,CWE-787
122587,CWE-416
122588,CWE-416
122590,CWE-347
122591,CWE-306
122591,CWE-306
122593,CWE-79
122595,CWE-755
122596,NVD-CWE-noinfo
122599,CWE-94
122599,CWE-94
122600,CWE-284
122600,CWE-269
122602,CWE-79
122602,CWE-79
122604,CWE-79
122604,CWE-79
122606,CWE-444
122606,CWE-444
122609,CWE-502
122609,CWE-502
122616,CWE-79
122616,CWE-79
122623,CWE-502
122627,CWE-502
122634,CWE-502
122640,CWE-502
122645,CWE-502
122650,CWE-201
122650,CWE-78
122651,NVD-CWE-Other
122653,CWE-863
122654,CWE-863
122655,CWE-415
122656,CWE-125
122657,CWE-863
122659,CWE-863
122660,CWE-863
122661,CWE-74
122662,CWE-416
122663,CWE-416
122665,CWE-400
122666,CWE-285
122666,NVD-CWE-Other
122667,CWE-200
122668,CWE-22
122669,CWE-295
122671,CWE-79
122672,CWE-79
122673,CWE-434
122674,CWE-79
122677,CWE-79
122679,CWE-79
122681,CWE-290
122683,CWE-78
122683,CWE-77
122685,NVD-CWE-noinfo
122687,CWE-79
122689,CWE-203
122691,CWE-400
122691,CWE-20
122693,CWE-787
122693,CWE-787
122695,CWE-400
122695,CWE-190
122697,CWE-400
122697,CWE-190
122699,CWE-400
122699,CWE-190
122701,CWE-327
122701,CWE-522
122703,CWE-352
122706,CWE-787
122707,CWE-787
122709,CWE-78
122710,CWE-89
122712,NVD-CWE-noinfo
122714,CWE-823
122714,CWE-668
122716,CWE-823
122716,CWE-668
122718,CWE-209
122718,CWE-209
122720,CWE-918
122722,CWE-502
122722,CWE-770
122724,CWE-502
122724,CWE-770
122726,CWE-307
122726,CWE-307
122727,CWE-824
122729,NVD-CWE-noinfo
122730,CWE-295
122731,CWE-94
122731,CWE-78
122732,CWE-611
122734,CWE-20
122735,CWE-532
122735,CWE-532
122736,CWE-295
122736,CWE-295
122738,CWE-640
122740,CWE-22
122740,CWE-22
122742,CWE-22
122744,CWE-918
122747,NVD-CWE-Other
122749,NVD-CWE-Other
122751,CWE-532
122753,CWE-613
122756,NVD-CWE-noinfo
122758,CWE-78
122760,CWE-434
122762,CWE-352
122764,CWE-200
122764,CWE-212
122766,CWE-287
122769,CWE-400
122771,CWE-79
122773,CWE-787
122775,CWE-787
122778,CWE-787
122780,CWE-190
122784,CWE-345
122786,NVD-CWE-noinfo
122788,NVD-CWE-noinfo
122790,NVD-CWE-noinfo
122793,NVD-CWE-noinfo
122795,NVD-CWE-noinfo
122797,NVD-CWE-noinfo
122799,NVD-CWE-noinfo
122801,NVD-CWE-noinfo
122803,NVD-CWE-noinfo
122805,NVD-CWE-noinfo
122807,NVD-CWE-noinfo
122810,CWE-20
122811,CWE-770
122813,CWE-1284
122815,CWE-190
122733,CWE-347
122737,CWE-125
122737,CWE-362
122737,CWE-787
122739,CWE-125
122739,CWE-362
122739,CWE-787
122741,CWE-362
122743,CWE-125
122743,CWE-362
122743,CWE-787
122745,CWE-823
122745,CWE-119
122746,CWE-295
122748,CWE-416
122750,CWE-79
122752,CWE-319
122754,CWE-79
122755,CWE-20
122757,CWE-209
122759,CWE-327
122761,CWE-20
122761,CWE-125
122761,CWE-125
122763,CWE-20
122763,CWE-843
122763,CWE-843
122765,NVD-CWE-noinfo
122767,CWE-434
122768,CWE-77
122770,CWE-862
122772,CWE-22
122774,CWE-22
122776,CWE-459
122777,CWE-276
122779,CWE-400
122781,CWE-770
122782,CWE-269
122783,NVD-CWE-noinfo
122785,CWE-20
122787,CWE-863
122789,NVD-CWE-Other
122791,CWE-276
122792,CWE-352
122794,CWE-89
122796,CWE-74
122798,CWE-78
122800,CWE-78
122802,CWE-611
122804,CWE-79
122806,CWE-79
122808,CWE-79
122809,NVD-CWE-noinfo
122812,CWE-918
122814,NVD-CWE-noinfo
122817,NVD-CWE-noinfo
122819,NVD-CWE-noinfo
122821,NVD-CWE-noinfo
122823,CWE-476
122825,CWE-20
122827,CWE-20
122829,CWE-79
122831,CWE-22
122833,CWE-312
122835,NVD-CWE-noinfo
122836,NVD-CWE-noinfo
122838,NVD-CWE-Other
122840,CWE-295
122843,CWE-200
122843,NVD-CWE-Other
122871,CWE-79
122873,CWE-79
122876,NVD-CWE-noinfo
122877,CWE-79
122879,NVD-CWE-noinfo
122882,CWE-862
122885,CWE-79
122888,CWE-125
122888,CWE-125
122891,CWE-125
122891,CWE-125
122894,CWE-476
122894,CWE-476
122897,CWE-79
122899,CWE-787
122899,CWE-787
122902,NVD-CWE-noinfo
122904,CWE-787
122904,CWE-787
122906,CWE-787
122906,CWE-787
122908,CWE-787
122908,CWE-787
122910,CWE-787
122910,CWE-787
122911,CWE-787
122911,CWE-787
122912,CWE-787
122912,CWE-787
122914,CWE-787
122914,CWE-787
122915,CWE-125
122915,CWE-125
122917,CWE-476
122917,CWE-476
122919,CWE-476
122919,CWE-476
122921,CWE-476
122921,CWE-476
122922,CWE-787
122922,CWE-787
122925,CWE-787
122925,CWE-787
122928,CWE-611
122930,NVD-CWE-noinfo
122933,CWE-20
122935,CWE-20
122937,CWE-20
122939,CWE-20
122942,CWE-79
122945,CWE-79
122947,CWE-79
122949,CWE-697
122951,CWE-89
122953,CWE-129
122955,CWE-502
122955,CWE-502
122958,CWE-264
122958,CWE-276
122960,NVD-CWE-noinfo
122961,CWE-78
122965,CWE-78
122966,CWE-79
122969,CWE-79
122971,CWE-79
122974,CWE-89
122978,CWE-502
122981,CWE-427
122984,CWE-125
122987,CWE-119
122987,CWE-125
122990,CWE-20
122990,CWE-787
122992,CWE-347
123013,CWE-918
123014,NVD-CWE-noinfo
123015,CWE-20
123016,CWE-532
123017,CWE-312
123018,NVD-CWE-noinfo
123019,CWE-326
123020,CWE-316
123020,CWE-312
123021,CWE-385
123021,NVD-CWE-Other
123023,CWE-787
123023,CWE-787
123025,CWE-822
123025,CWE-476
123028,CWE-78
123029,CWE-787
123029,CWE-787
123031,CWE-822
123031,CWE-476
123034,CWE-125
123034,CWE-125
123037,CWE-843
123037,CWE-843
123041,CWE-787
123045,CWE-120
123048,CWE-1024
123048,CWE-697
123051,CWE-787
123059,CWE-787
123061,CWE-787
123063,CWE-416
123065,CWE-843
123068,CWE-119
123070,CWE-362
123072,CWE-79
123081,CWE-89
123083,CWE-203
122816,CWE-20
122818,CWE-362
122820,CWE-1284
122822,CWE-125
122824,NVD-CWE-noinfo
122826,NVD-CWE-noinfo
122828,NVD-CWE-noinfo
122830,NVD-CWE-noinfo
122832,NVD-CWE-noinfo
122834,NVD-CWE-noinfo
122837,CWE-94
122839,CWE-312
122841,CWE-787
122842,CWE-203
122844,NVD-CWE-noinfo
122845,CWE-787
122846,CWE-416
122847,CWE-20
122847,CWE-787
122847,CWE-843
122848,NVD-CWE-noinfo
122849,CWE-416
122850,CWE-416
122851,NVD-CWE-noinfo
122852,NVD-CWE-noinfo
122853,CWE-362
122854,NVD-CWE-noinfo
122855,CWE-416
122855,CWE-787
122856,CWE-787
122857,CWE-787
122858,CWE-416
122858,CWE-787
122859,CWE-862
122860,CWE-787
122861,CWE-862
122862,CWE-79
122863,CWE-1021
122864,CWE-1021
122865,CWE-1021
122866,NVD-CWE-noinfo
122867,NVD-CWE-noinfo
122868,NVD-CWE-noinfo
122869,CWE-416
122869,CWE-787
122870,CWE-416
122870,CWE-787
122872,CWE-416
122872,CWE-787
122874,CWE-20
122874,CWE-190
122874,CWE-787
122875,CWE-125
122878,CWE-908
122880,CWE-74
122881,NVD-CWE-noinfo
122883,CWE-312
122884,CWE-74
122886,CWE-1021
122887,CWE-384
122889,CWE-306
122889,CWE-862
122890,CWE-416
122892,CWE-416
122893,CWE-416
122895,CWE-416
122896,CWE-416
122898,CWE-1021
122900,CWE-416
122901,CWE-787
122903,CWE-416
122905,CWE-416
122907,CWE-787
122909,CWE-209
122913,CWE-209
122916,CWE-79
122918,CWE-79
122920,CWE-79
122923,CWE-428
122923,CWE-428
122924,CWE-79
122926,CWE-79
122927,CWE-918
122929,CWE-79
122931,CWE-79
122932,CWE-79
122934,CWE-79
122936,CWE-352
122938,CWE-79
122940,CWE-79
122941,CWE-20
122943,CWE-20
122946,CWE-79
122946,CWE-79
122948,CWE-787
122948,CWE-787
122950,CWE-20
122952,CWE-20
122954,CWE-20
122956,NVD-CWE-noinfo
122959,NVD-CWE-noinfo
122962,CWE-444
122964,CWE-787
122967,CWE-78
122970,CWE-78
122973,CWE-611
122976,CWE-377
122980,CWE-611
122983,CWE-119
122983,CWE-787
122986,CWE-269
122988,CWE-787
122991,CWE-269
122994,CWE-787
122996,CWE-787
122998,CWE-401
123000,CWE-269
123000,CWE-863
123002,CWE-269
123002,CWE-863
123004,CWE-120
123005,CWE-120
123006,CWE-269
123007,CWE-120
123007,CWE-269
123008,CWE-362
123010,CWE-352
123012,NVD-CWE-noinfo
123022,CWE-352
123024,CWE-269
123026,CWE-78
123027,CWE-121
123027,CWE-787
123030,CWE-552
123032,CWE-787
123036,CWE-665
123039,CWE-89
123040,CWE-611
123042,CWE-502
123042,CWE-502
123044,CWE-552
123044,CWE-552
123047,CWE-415
123050,CWE-295
123052,CWE-74
123052,CWE-79
123054,CWE-352
123089,NVD-CWE-Other
123101,CWE-59
123103,NVD-CWE-Other
123106,CWE-276
123109,CWE-732
123113,CWE-22
123115,CWE-918
123118,CWE-79
123121,CWE-125
123124,NVD-CWE-Other
123127,CWE-125
123130,CWE-59
123132,CWE-59
123136,NVD-CWE-noinfo
123139,NVD-CWE-noinfo
123141,CWE-385
123144,CWE-385
123144,NVD-CWE-Other
123147,CWE-89
123150,CWE-79
123152,CWE-78
123154,CWE-78
123158,CWE-922
123160,CWE-922
123162,CWE-79
123165,CWE-444
123169,NVD-CWE-noinfo
123171,CWE-79
123174,NVD-CWE-noinfo
123177,CWE-119
123181,CWE-119
123183,CWE-119
123185,CWE-119
123085,CWE-20
123087,CWE-269
123090,CWE-787
123092,CWE-281
123094,CWE-732
123096,CWE-203
123098,CWE-427
123100,CWE-79
123104,CWE-79
123107,CWE-79
123108,CWE-79
123111,CWE-79
123116,CWE-79
123119,CWE-79
123120,CWE-428
123125,CWE-787
123129,NVD-CWE-Other
123134,CWE-125
123134,CWE-788
123134,CWE-125
123138,CWE-444
123143,CWE-862
123148,CWE-476
123153,CWE-787
123156,CWE-476
123159,CWE-125
123159,CWE-125
123163,CWE-732
123163,CWE-732
123168,CWE-697
123172,CWE-601
123176,CWE-305
123176,CWE-295
123180,CWE-772
123208,CWE-269
123214,CWE-89
123218,CWE-89
123221,CWE-89
123225,CWE-59
123229,CWE-401
123233,CWE-799
123233,CWE-307
123237,CWE-116
123237,CWE-116
123242,CWE-295
123246,CWE-190
123246,CWE-190
123250,CWE-22
123253,CWE-476
123255,CWE-120
123258,CWE-476
123261,CWE-787
123264,NVD-CWE-noinfo
123267,CWE-319
123267,CWE-522
123277,CWE-89
123282,NVD-CWE-noinfo
123286,CWE-326
123298,CWE-116
123303,CWE-444
123303,CWE-444
123311,CWE-22
123315,CWE-79
123319,CWE-79
123322,CWE-79
123326,CWE-352
123329,NVD-CWE-Other
123332,CWE-345
123332,CWE-345
123335,NVD-CWE-Other
123338,CWE-200
123338,CWE-522
123341,CWE-200
123341,CWE-522
123344,CWE-94
123348,CWE-94
123351,CWE-269
123356,CWE-327
123359,NVD-CWE-noinfo
123362,CWE-20
123362,CWE-20
123366,CWE-20
123366,CWE-20
123368,CWE-23
123368,CWE-22
123371,CWE-125
123374,CWE-269
123374,CWE-269
123377,CWE-306
123377,NVD-CWE-noinfo
123380,CWE-306
123380,NVD-CWE-noinfo
123383,CWE-862
123387,CWE-502
123390,NVD-CWE-noinfo
123393,CWE-362
123396,CWE-494
123399,NVD-CWE-noinfo
123402,CWE-732
123406,CWE-79
123409,CWE-611
123412,CWE-922
123416,CWE-561
123416,NVD-CWE-noinfo
123419,CWE-285
123419,NVD-CWE-noinfo
123421,CWE-926
123421,NVD-CWE-Other
123423,CWE-20
123423,NVD-CWE-Other
123424,CWE-427
123427,CWE-79
123429,NVD-CWE-noinfo
123431,CWE-89
123433,CWE-79
123435,CWE-434
123437,CWE-89
123439,CWE-787
123441,CWE-79
123443,CWE-345
123445,CWE-74
123447,CWE-617
123448,CWE-754
123467,CWE-79
123467,CWE-79
123470,CWE-79
123473,CWE-79
123473,CWE-79
123475,CWE-79
123478,CWE-79
123478,CWE-352
123478,CWE-79
123478,CWE-352
123480,CWE-79
123482,CWE-79
123483,CWE-1236
123485,CWE-89
123488,CWE-79
123490,CWE-79
123493,CWE-352
123495,CWE-79
123498,CWE-79
123500,CWE-352
123503,NVD-CWE-noinfo
123505,NVD-CWE-noinfo
123508,NVD-CWE-noinfo
123511,NVD-CWE-noinfo
123513,NVD-CWE-noinfo
123517,CWE-269
123519,NVD-CWE-noinfo
123522,NVD-CWE-noinfo
123524,NVD-CWE-noinfo
123526,NVD-CWE-noinfo
123528,NVD-CWE-noinfo
123530,CWE-287
123539,CWE-287
123541,CWE-79
123544,CWE-20
123546,CWE-369
123549,CWE-130
123549,CWE-770
123553,CWE-130
123553,NVD-CWE-Other
123566,CWE-79
123568,CWE-770
123568,CWE-770
123570,CWE-200
123573,CWE-79
123576,CWE-209
123578,CWE-688
123578,NVD-CWE-Other
123580,CWE-476
123582,CWE-476
123582,CWE-476
123583,CWE-863
123586,CWE-787
123586,CWE-20
123586,CWE-787
123595,CWE-787
123595,CWE-20
123095,CWE-295
123097,CWE-79
123099,CWE-79
123102,CWE-352
123105,CWE-120
123110,CWE-427
123112,CWE-427
123114,CWE-276
123117,CWE-427
123122,CWE-79
123123,CWE-79
123126,CWE-79
123128,CWE-79
123131,CWE-79
123133,CWE-79
123135,CWE-79
123135,CWE-79
123137,CWE-79
123137,CWE-79
123140,CWE-918
123140,CWE-918
123142,CWE-79
123142,CWE-79
123145,CWE-79
123145,CWE-79
123146,CWE-79
123146,CWE-79
123149,NVD-CWE-Other
123151,CWE-863
123155,CWE-200
123155,NVD-CWE-Other
123157,CWE-200
123157,NVD-CWE-Other
123161,CWE-122
123161,CWE-787
123164,NVD-CWE-Other
123167,CWE-22
123170,CWE-668
123175,NVD-CWE-Other
123179,CWE-129
123179,CWE-129
123182,CWE-416
123184,CWE-665
123186,CWE-20
123188,CWE-427
123206,CWE-502
123210,CWE-824
123210,CWE-824
123213,CWE-787
123213,CWE-787
123215,CWE-121
123215,CWE-787
123220,CWE-502
123220,CWE-502
123224,CWE-427
123224,CWE-427
123227,CWE-732
123231,CWE-79
123244,CWE-863
123248,CWE-352
123252,CWE-79
123256,CWE-427
123259,NVD-CWE-noinfo
123262,CWE-639
123265,NVD-CWE-noinfo
123266,CWE-209
123279,CWE-732
123284,NVD-CWE-noinfo
123288,CWE-287
123292,CWE-120
123295,CWE-1287
123295,CWE-20
123299,CWE-269
123299,NVD-CWE-noinfo
123301,CWE-427
123301,CWE-427
123304,CWE-416
123306,CWE-787
123308,CWE-787
123310,CWE-617
123313,CWE-617
123314,CWE-617
123317,CWE-617
123320,CWE-617
123323,CWE-617
123325,CWE-617
123328,CWE-617
123331,CWE-617
123333,CWE-787
123336,CWE-617
123339,CWE-787
123342,CWE-416
123345,CWE-787
123347,CWE-754
123350,NVD-CWE-noinfo
123353,CWE-416
123355,CWE-601
123358,CWE-20
123358,CWE-74
123361,CWE-89
123365,CWE-427
123369,CWE-94
123369,CWE-94
123373,CWE-540
123373,CWE-200
123376,CWE-269
123376,NVD-CWE-Other
123378,CWE-434
123382,CWE-79
123384,CWE-611
123386,CWE-918
123389,CWE-200
123389,CWE-708
123389,NVD-CWE-Other
123392,CWE-20
123392,CWE-200
123392,NVD-CWE-Other
123395,CWE-89
123398,CWE-78
123401,CWE-79
123405,CWE-89
123407,CWE-79
123410,CWE-79
123413,CWE-79
123415,CWE-79
123418,CWE-79
123453,CWE-79
123468,CWE-476
123469,CWE-862
123469,CWE-862
123472,CWE-840
123472,CWE-668
123477,CWE-200
123477,CWE-909
123481,CWE-416
123481,CWE-416
123486,CWE-400
123486,NVD-CWE-noinfo
123489,CWE-601
123489,CWE-601
123492,CWE-400
123492,NVD-CWE-Other
123496,CWE-200
123496,CWE-200
123499,CWE-400
123499,CWE-639
123502,CWE-200
123502,CWE-200
123507,CWE-200
123507,CWE-200
123509,CWE-307
123509,CWE-307
123512,CWE-285
123512,NVD-CWE-Other
123515,CWE-285
123515,NVD-CWE-Other
123518,CWE-316
123518,CWE-312
123520,CWE-200
123520,CWE-862
123521,CWE-116
123521,CWE-116
123523,CWE-316
123523,CWE-312
123525,CWE-89
123525,CWE-89
123527,CWE-674
123527,CWE-674
123529,CWE-122
123529,CWE-787
123531,NVD-CWE-noinfo
123532,NVD-CWE-noinfo
123534,NVD-CWE-noinfo
123535,CWE-269
123536,CWE-269
123537,CWE-79
123538,CWE-122
123538,CWE-787
123542,CWE-120
123542,CWE-119
123543,CWE-131
123543,CWE-787
123187,CWE-119
123189,CWE-787
123190,CWE-787
123191,CWE-787
123192,CWE-119
123193,CWE-119
123194,CWE-787
123195,CWE-787
123196,CWE-787
123197,CWE-787
123199,CWE-125
123200,CWE-20
123202,CWE-89
123205,CWE-94
123209,CWE-862
123212,CWE-862
123217,CWE-200
123222,CWE-611
123226,NVD-CWE-Other
123230,NVD-CWE-noinfo
123234,CWE-611
123239,CWE-79
123243,CWE-352
123247,CWE-79
123251,CWE-200
123269,NVD-CWE-Other
123280,CWE-79
123285,CWE-862
123289,CWE-755
123291,CWE-434
123294,CWE-79
123297,CWE-610
123300,CWE-798
123302,CWE-798
123305,CWE-352
123307,CWE-306
123309,CWE-863
123312,CWE-798
123316,CWE-306
123318,CWE-601
123318,CWE-601
123321,CWE-787
123324,NVD-CWE-Other
123327,CWE-191
123330,CWE-129
123334,CWE-125
